700517841573793792,14.683012,121.0627355,196177314772379
700517841418588160,36.450619,-82.2844135,54303400511009
700517842039533568,-31.4154565,-64.1980255,42096698480601
700517841657790465,37.090301,-76.5078085,54728998259122
700517841938812928,-22.820062,-43.43008,48753561298383
700517842207117312,-6.060506,106.0504065,182310314110237
700517842047922176,22.1447302,113.5647726,196081989694246
700517842060451840,-24.609954,-47.452992,42864668540434
700517842026782720,38.8885185,-104.789327,30131051535615
700517842202918913,48.1894525,66.903878,172273589447644
700517841984954368,40.6223825,-89.4669015,54221747978639
700517841750114305,40.6707835,-74.106366,54814333957765
700517841737482242,42.5892655,-87.883405,54247857268229
700517841754312704,-38.599358,-69.980082,40373949924623
700517842031140864,-34.640148,-58.6913635,42044262962607
700517842366685190,-22.879409,-43.803105,48747472419932
700517842274426886,40.488195,-74.4411045,54813752847508
700517842115018752,35.8673885,-80.074607,54336716126129
700517842660122624,45.5101405,-122.4331955,31339201616763
700517842706374657,-45.8781225,-67.520174,37382298543642
700517842513436672,42.533282,-71.1036075,54933403402126
700517840923840512,27.698682,-83.804475,54036815328933
700517842677006336,-22.9114215,-43.441578,48753375152974
700517841980825600,42.948039,-74.190621,54830809486605
700517842907598848,29.8372455,-90.108205,30492887180722
700517842966466561,-33.0263575,-71.515646,40554291654610
700517843004170240,-34.5654975,-59.1087725,42020860052046
700517842806902785,2.02086,98.96809,193691152406060
700517842689478656,14.188623,121.108852,196176989019921
700517842802892801,-22.9114215,-43.441578,48753375152974
700517840084807681,47.614817,-122.3306025,31350331025444
700517843151011840,40.029422,-74.587352,54806990791811
700517842366509057,29.838495,-95.4464865,30447242673918
700517843226513408,-22.9114215,-43.441578,48753375152974
700517843079528449,29.838495,-95.4464865,30447242673918
700517842588979200,-34.8153325,-58.4730425,42044204392701
700517842978996226,32.449587,-97.760572,30361854614168
700517843306033154,34.4135,-119.57,28350001248834
700517843457019904,37.6838965,-97.343915,30567021807152
700517843440427008,-15.776254,-47.796623,43672574404635
700517843213770753,43.8309855,-78.822218,54424454932189
700517842748203008,35.1170025,-106.632718,30100705792972
700517842819510272,16.0624505,120.3465635,196157975308698
700517844023312385,-33.4521615,-70.6596155,40555850802664
700517843079532544,33.224875,43.6853045,162449722481821
700517844132319232,-38.9528875,-68.0957225,40383737942455
700517843792699392,40.9510571,-74.0898657,54817260336835
700517843700420608,-23.9548165,-46.225711,42873925248738
700517844132327424,26.24069,-98.2456745,30289389223370
700517844337848320,30.5193405,-97.672732,30347258453632
700517844211990528,17.8731555,102.7613955,194417182592283
700517844153450496,27.698682,-83.804475,54036815328933
700517844254117888,-23.0324325,-44.3657935,48745385241358
700517844501417985,37.821569,-121.294241,28341931017656
700517844371378176,34.846888,137.3586315,203696754878206
700517844476243968,37.331159,-121.8737305,28339845191249
700517844488839168,32.768591,-96.994833,30369990154516
700517844652404736,47.614817,-122.3306025,31350331025444
700517843880652808,30.086299,-97.844068,30344962179182
700517844375699456,-22.3688335,-43.564089,49486633597986
700517844669181952,25.63851,-100.3614255,30256119918920
700517844497391616,4.2622835,-74.243671,53390909732562
700517844728020992,52.238854,-0.882951,68973529624654
700517844916658176,3.7541185,101.4991265,194082272392902
700517844581154816,38.8411674,-122.8274994,28337279793579
700517844690141185,-2.572425,-59.9803255,43388410129810
700517843901796352,42.2093935,-83.1612335,54377014755175
700517844728074241,-8.1849265,-36.015144,49942623935844
700517844514168832,-33.4521615,-70.6596155,40555850802664
700517844749066240,31.5906625,-90.4457775,30505504142999
700517844841275398,35.331418,-81.8583395,54303987162149
700517844631552000,27.3527275,-80.301167,54072516777705
700517844933595136,-22.9114215,-43.441578,48753375152974
700517844879069186,36.8025415,-76.069946,54729366301966
700517843859808256,41.624183,-83.7351115,54363202600869
700517845357080577,-22.9114215,-43.441578,48753375152974
700517844417695745,-34.604315,-58.442643,42044476143467
700517845256417280,32.8198585,-96.7617535,30370168194287
700517844954402817,44.065621,-123.1224015,28403610252308
700517845625544705,-20.3974545,-43.6687295,49485528724099
700517845365563392,43.0583475,-83.3269925,54377708314816
700517844849590272,19.1431005,-96.0989905,29531286199864
700517845227016192,6.4228195,-66.5789265,55047675940336
700517845738897408,24.7219435,46.685077,168239423862099
700517845592121344,42.8962295,-78.853563,54421138638898
700517845529182212,45.248791,-75.8001415,57758834692166
700517845680001028,30.1772245,-94.0323795,30456100940258
700517844581277696,-34.7527955,-58.418856,42044414434702
700517845453688832,19.9051908,99.8257596,194049553583744
700517845940183040,40.0048655,-75.117998,54806318566635
700517846191714304,25.7074395,-80.407425,54068036596793
700517846833561600,-30.099836,-51.1593095,42669491920859
700517848188219393,15.459767,121.034475,196178391505273
700517848096051200,-25.361806,-54.895375,42683372241555
700517845634052096,-34.6826405,-58.351764,42045869010205
700517848221880320,-32.9516155,-60.697406,42197569844159
700517848456671232,39.284713,-76.620482,54734331300061
700517847907377152,50.6975143,-119.2823258,31447900694277
700517848255438848,26.3627505,127.813768,197417859261824
700517848586653696,38.8173332,-122.8218307,28337284366190
700517848318345216,-16.8005885,-56.9549725,43130782730439
700517848221790208,28.773568,77.4233395,170673775061921
700517847949160448,19.199485,-99.208364,29495387983048
700517848389701632,32.3271599,-86.2961807,54000042407244
700517847353569281,33.7337835,-117.802135,28266787872877
700517848553132032,33.5528625,-112.1246765,29778911437658
700517848469340165,-23.0324325,-44.3657935,48745385241358
700517848448430080,-22.8488878,-42.1612179,48779287901648
700517848515366912,-7.63107,110.69399,182436439677654
700517848570052610,-31.1891125,-60.8800215,42201730387203
700517848700080129,37.496384,127.0267482,197690472562697
700517848666365952,15.4158155,121.662343,196180501773146
700517848121212930,-22.9114215,-43.441578,48753375152974
700517848649601024,33.7446325,-116.237907,28275774554257
700517848637046785,29.417501,-98.5406515,30318122179268
700517848884633600,-23.682803,-46.5955455,42870868460755
700517848490364929,-37.1475765,-60.029848,42002124881267
700517849161297920,29.584679,-98.258735,30344082474441
700517848641196033,37.52706,126.9803395,197690448495039
700517849064939520,-34.600632,-58.583605,42044344700083
700517848775585792,40.655138,-73.9487755,54814466179268
700517848846716928,40.780709,-73.9685415,54814478007486
700517849022988293,-34.9363185,-58.0130215,42045832560865
700517849035620352,45.493283,-122.6360772,31339064193232
700517848913944576,33.7671945,-84.433106,54196752034954
700517849274527744,32.633767,-117.022463,28267957508711
700517849396178944,41.0808775,-81.5167515,54395854414415
700517849220182017,34.3236103,133.8560594,197818088857327
700517849270345729,40.2951135,-111.6964685,30033735147562
700517849358422016,25.6417185,-100.2935915,30256130774750
700517849429909508,-22.8025775,-43.446886,48753562672846
700517849429893121,-25.3499,-49.29305,42820811960194
700517846275792897,40.3651595,-82.6694675,54367025117834
700517850088255489,37.2691755,-119.3066075,28373770366001
700517850172116992,38.0033755,-79.420865,54354962199291
700517850130341888,-33.979063,-53.9831625,42433533745362
700517850205786112,30.4048895,-92.21595,30483160597190
700517850159648768,-24.1975685,-65.4562775,42152862438837
700517850373554176,-15.776254,-47.796623,43672574404635
700517850490929152,-39.793454,-67.3505285,41804117269286
700517852575477761,28.5347193,77.1468985,170667821779347
700517852017664001,33.45,-112.0666667,29778902629388
700517852508516352,41.902051,-87.673315,54236183953642
700517852571369472,-33.0001995,-60.774678,42197529409021
700517852491735040,-31.4154565,-64.1980255,42096698480601
700517852709781505,-22.9114215,-43.441578,48753375152974
700517852693004288,-23.682803,-46.5955455,42870868460755
700517852504264704,-30.099836,-51.1593095,42669491920859
700517852822921216,32.810012,-117.104989,28267789868203
700517852932022272,14.567526,121.017209,196177227011159
700517852940361728,18.4467675,-66.3009215,55326222853249
700517852579655680,45.4945515,-114.1432625,31510889800349
700517852588150784,40.7837905,-73.0249625,54911190966070
700517852839866368,32.576227,-86.6807375,54001276301569
700517852852445185,40.8503475,-73.8494415,54817387987885
700517852919431168,40.459534,-90.674209,30764048790622
700517852827283457,35.156486,136.9240773,203697995391054
700517853020209152,62.066246,129.7306565,201142512704418
